id,listing_url,scrape_id,last_scraped,source,name,neighborhood_overview,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
727005694820132180,https://www.airbnb.com/rooms/727005694820132180,20231220185646,2023-12-20,city scrape,Home in Oakland · 3 bedrooms · 3 beds · 3 baths,Ivy hill neighborhood.,211757673,https://www.airbnb.com/users/show/211757673,Tan,2018-08-25,,,within a few hours,90%,83%,f,https://a0.muscache.com/im/pictures/user/cd4f7613-dcce-47c6-bfd5-742a8ad60b97.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cd4f7613-dcce-47c6-bfd5-742a8ad60b97.jpg?aki_policy=profile_x_medium,Hillside,3,4,"['email', 'phone']",t,t,"Oakland, California, United States",Clinton,,37.7978198,-122.2442512,Entire home,Entire home/apt,6,,3 baths,,3,[],$175.00,30,180,30,30,1125,1125,30.0,1125.0,,t,26,56,86,361,2023-12-20,1,0,0,2022-11-11,2022-11-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.07
727112632929210005,https://www.airbnb.com/rooms/727112632929210005,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · 1 bedroom · 1 bed · 1 bath,Nice quiet neighborhood. Close to freeway and walking trails.,481611898,https://www.airbnb.com/users/show/481611898,Desley,2022-09-30,,,N/A,N/A,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Eastmont Hills,1,1,"['email', 'phone']",f,t,"Oakland, California, United States",Eastmont Hills,,37.767116,-122.1596813,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$88.00,30,365,30,30,365,365,30.0,365.0,,t,30,60,90,180,2023-12-20,1,1,0,2023-03-08,2023-03-08,1.0,1.0,2.0,1.0,1.0,4.0,1.0,,f,1,1,0,0,0.10
727845256088459969,https://www.airbnb.com/rooms/727845256088459969,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *5.0 · 1 bedroom · 1 bed · 1 bath,,56375768,https://www.airbnb.com/users/show/56375768,Phillip,2016-01-27,,"Hello I'm new to hosting. My daughter is a super host and has convinced me to rent out the in law unit. She is my cohost and will be doing all of the hosting as I work a lot running a busy construction business. In my free time, I like to watch sports and go on walks in the neighborhood with my 1-year-old grandson. ",within an hour,100%,78%,t,https://a0.muscache.com/im/pictures/user/843bea79-1e89-473f-b4a8-a3f81b8e8d60.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/843bea79-1e89-473f-b4a8-a3f81b8e8d60.jpg?aki_policy=profile_x_medium,Oakmore,3,3,['phone'],t,t,,Oakmore,,37.81191,-122.20849,Entire guest suite,Entire home/apt,3,,1 bath,,1,[],$132.00,4,90,5,10,90,120,5.1,90.8,,t,0,21,51,141,2023-12-20,18,13,0,2022-10-16,2023-11-19,5.0,5.0,4.94,4.94,5.0,4.94,4.94,,f,1,1,0,0,1.25
729204230181962492,https://www.airbnb.com/rooms/729204230181962492,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · *5.0 · Studio · 2 beds · 1 bath,Quiet neighborhood in the Oakland hills,2011692,https://www.airbnb.com/users/show/2011692,Arlene,2012-03-26,"Oakland, CA",,within an hour,100%,91%,t,https://a0.muscache.com/im/pictures/user/de107363-8e51-4064-9817-0ad824e1c5c1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de107363-8e51-4064-9817-0ad824e1c5c1.jpg?aki_policy=profile_x_medium,Merriewood,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Merriwood,,37.83986,-122.21146,Entire guest suite,Entire home/apt,2,,1 bath,,2,[],$115.00,2,90,2,2,1125,1125,2.0,1125.0,,t,14,44,74,178,2023-12-20,7,6,0,2022-11-22,2023-11-03,5.0,5.0,4.86,4.71,5.0,4.86,4.86,,f,1,1,0,0,0.53
729632119132377551,https://www.airbnb.com/rooms/729632119132377551,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *5.0 · 2 bedrooms · 1 bed · 1.5 baths,,482067904,https://www.airbnb.com/users/show/482067904,Sarah,2022-10-03,"Oakland, CA",,within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Grand Lake,1,2,"['email', 'phone']",f,f,,Lakeshore,,37.81695,-122.24364,Entire rental unit,Entire home/apt,5,,1.5 baths,,1,[],$206.00,2,27,2,2,1125,1125,2.0,1125.0,,t,13,43,73,338,2023-12-20,23,22,1,2022-11-28,2023-11-25,5.0,4.96,4.96,5.0,4.87,4.83,4.96,,t,1,1,0,0,1.78
729904632195380492,https://www.airbnb.com/rooms/729904632195380492,20231220185646,2023-12-20,city scrape,Home in Oakland · 3 bedrooms · 3 beds · 1.5 baths,"Located in the middle of the east bay you’ll find this central location makes it easy to travel north to explore Oakland Lake Merritt or San Francisco right across the bridge. Going down south you’ll easily find San Leandro, Castro Valley or the South Bay!",31472114,https://www.airbnb.com/users/show/31472114,Vincent,2015-04-18,"San Jose, CA","I'm an all around creative born and raised in the Bay Area. You'll find some original art projects, paintings around the house and artifacts from my time serving in the Peace Corps. ",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/d22a8ef1-1bee-430f-aa14-d7f2be82349b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d22a8ef1-1bee-430f-aa14-d7f2be82349b.jpg?aki_policy=profile_x_medium,Fremont,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Fremont,,37.76979666935562,-122.2076924400568,Entire home,Entire home/apt,6,,1.5 baths,,3,[],$269.00,30,365,30,30,365,365,30.0,365.0,,t,30,60,90,365,2023-12-20,0,0,0,,,,,,,,,,,f,1,1,0,0,
729954704471302280,https://www.airbnb.com/rooms/729954704471302280,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · 2 bedrooms · 2 beds · 2 baths,,24259437,https://www.airbnb.com/users/show/24259437,Amit,2014-11-28,"Seattle, WA","I am an Engineer by profession, traveller by choice. I love the outdoor activities the Pacific Northwest region provides so you will find me hiking, biking, camping or enjoying the beaches on weekends. Reading, cooking, cleaning, YouTube, shopping and sharing world travel adventures are my favorite past time activities.",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/6f7720e3-07a1-4feb-a785-c42292ea7f13.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6f7720e3-07a1-4feb-a785-c42292ea7f13.jpg?aki_policy=profile_x_medium,Downtown Oakland,1,4,"['email', 'phone']",t,t,,Chinatown,,37.80051,-122.26947,Entire rental unit,Entire home/apt,4,,2 baths,,2,[],$140.00,275,365,275,275,365,365,275.0,365.0,,t,30,60,90,365,2023-12-20,0,0,0,,,,,,,,,,,f,1,1,0,0,
730558139555510563,https://www.airbnb.com/rooms/730558139555510563,20231220185646,2023-12-20,city scrape,Bungalow in Oakland · 1 bedroom · 1 bed · 1 bath,Unit is located in a safe neighborhood very close to Sequoyah golf club and the Oakland zoo and lake Chabot hiking trails,59831759,https://www.airbnb.com/users/show/59831759,Chaminda,2016-02-21,"Oakland, CA"," I work in the Hitech and Studied at MIT. My property is located in a SAFE and quiet area with  bay views  and city views. Close to SF major attractions, UC Berkeley, San Francisco, Oakland Stadium and san leandro/Castro valley and Hayward hospitas! Newly remodeled entire house with inlaw quarter with private entrance.  Extra large  room with private entrance. Your stay will be so comfortable, and it feels like home! Central Heating Super fast  WiFi broadband. Washer & Dryer Available.",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/4aa18f51-bd1b-4700-8da0-26571f360ddf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4aa18f51-bd1b-4700-8da0-26571f360ddf.jpg?aki_policy=profile_x_medium,Sequoyah,1,1,"['email', 'phone']",t,f,"Oakland, California, United States",Sequoyah,,37.76034685869398,-122.13893757064335,Entire bungalow,Entire home/apt,2,,1 bath,,1,[],$100.00,30,365,30,30,365,365,30.0,365.0,,t,30,60,90,365,2023-12-20,0,0,0,,,,,,,,,,,f,1,1,0,0,
731974843069822984,https://www.airbnb.com/rooms/731974843069822984,20231220185646,2023-12-20,city scrape,Cottage in Oakland · *4.91 · 2 bedrooms · 3 beds · 1 bath,"We are in the Mosswood neighborhood next to Temescal. Four blocks to the MacArthur BART station which will get you to San Francisco’s Financial District in 17 minutes.  8 minute walk to Kaiser Oakland & Alta Bates Summit Medical Center.  15 minute walk to Piedmont Avenue and Temescal shops & restaurants.  We are very close to everything a person could need. Plenty of grocery stores, a great variety of restaurants, pharmacies, dry cleaners and tons of entertainment. Easy access to San Francisco. The Oakland Airport is close and UC Berkeley is only a few miles away.<br /><br />Off-Street parking for 1 car is located behind the unit, down the long driveway - street parking available for additional cars if needed<br /><br />Please note Street Parking information if needed: Two Hour Street Parking from 8 AM to 6 PM plus Street Cleaning on Mondays & Tuesdays (each side of the street is different). Please check signs for further details.<br /><br />Parking enforcement does issue tickets to vi",478713477,https://www.airbnb.com/users/show/478713477,Riza And Miguel,2022-09-08,"Oakland, CA","Deeply rooted in our community, we are a small family-run property management company. We're privileged to provide safe and stylish homes for folks needing homes on a temporary basis. 

Whether you’ve just moved, are on a business trip, temporarily relocating or on a vacation, you’ll be at home with us. 

During your stay we take our hospitality role very seriously. Driven by the mission that: Mi Casa es su Casa. 
",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/11214169-3f3d-4faf-b1f3-7fd417387f48.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/11214169-3f3d-4faf-b1f3-7fd417387f48.jpg?aki_policy=profile_x_medium,Mosswood,13,14,"['email', 'phone']",t,t,"Oakland, California, United States",Mosswood,,37.82434854758476,-122.26298749825116,Entire cottage,Entire home/apt,4,,1 bath,,3,[],$147.00,1,1125,1,5,1125,1125,3.6,1125.0,,t,24,54,84,181,2023-12-20,53,47,2,2022-10-31,2023-11-28,4.91,4.92,4.85,4.94,5.0,4.49,4.74,,t,6,6,0,0,3.82
731980517604330957,https://www.airbnb.com/rooms/731980517604330957,20231220185646,2023-12-20,city scrape,Townhouse in Oakland · *5.0 · 1 bedroom · 1 bed · 1 shared bath,"Prescott is a beautiful and friendly up-and-coming neighborhood located in West Oakland, with neighboring houses selling for $975K, $1.0M, $1.2M, and rising. The area is very close to popular destinations such as San Francisco, Berkeley, Downtown Oakland, and Alameda. It is the first exit crossing the Bay Bridge. When the traffic is light, you could get to the City in about 15 mins. West Oakland BART (10 min walking from our place) will conveniently get you to places in East Bay, South Bay to San Jose, Downtown SF, or SFO at ease. <br /><br />For the most part, the neighborhood is safe, but like every other neighborhood in America, including the very affluent, it’s not without its challenges. The neighborhood is very diverse and the people who live here are very friendly. Extremely peaceful & quiet unless children are outside playing, families are having social gatherings or neighbors are talking to other neighbors.",9745039,https://www.airbnb.com/users/show/9745039,Hyeran,2013-10-31,"Oakland, CA",,N/A,N/A,50%,f,https://a0.muscache.com/im/pictures/user/f6927d44-091f-4ae7-b297-ffb288dbad11.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f6927d44-091f-4ae7-b297-ffb288dbad11.jpg?aki_policy=profile_x_medium,Prescott,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Prescott,,37.81554,-122.29448,Private room in townhouse,Private room,2,,1 shared bath,,1,[],$90.00,1,14,1,1,14,14,1.0,14.0,,t,28,58,88,363,2023-12-20,4,0,0,2022-10-09,2022-11-14,5.0,5.0,5.0,5.0,5.0,4.5,5.0,,f,1,0,1,0,0.27
732648048659786531,https://www.airbnb.com/rooms/732648048659786531,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.41 · 4 bedrooms · 4 beds · 3 baths,,482663761,https://www.airbnb.com/users/show/482663761,Richard,2022-10-07,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/91531c2f-76b2-4670-8498-c9559f983d59.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/91531c2f-76b2-4670-8498-c9559f983d59.jpg?aki_policy=profile_x_medium,Santa Fe,1,1,['phone'],t,t,,Santa Fe,,37.841660762684356,-122.27322768836059,Entire home,Entire home/apt,8,,3 baths,,4,[],$378.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,17,46,74,342,2023-12-20,75,65,2,2022-11-08,2023-12-04,4.41,4.51,4.21,4.72,4.65,4.59,4.37,,f,1,1,0,0,5.51
732671409893364092,https://www.airbnb.com/rooms/732671409893364092,20231220185646,2023-12-21,previous scrape,Townhouse in Oakland · *4.92 · 2 bedrooms · 2 beds · 2.5 baths,,57647162,https://www.airbnb.com/users/show/57647162,Alexandra,2016-02-06,,,N/A,N/A,95%,t,https://a0.muscache.com/im/pictures/user/26c74013-a67d-40f7-beec-86ff99cf9ff1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/26c74013-a67d-40f7-beec-86ff99cf9ff1.jpg?aki_policy=profile_x_medium,West Oakland,1,1,"['email', 'phone']",t,t,,Clawson,,37.82475,-122.28544,Entire townhouse,Entire home/apt,5,,2.5 baths,,2,[],,2,28,2,2,1125,1125,2.0,1125.0,,,0,0,0,0,2023-12-21,13,11,0,2022-11-15,2023-05-20,4.92,4.92,4.69,5.0,4.92,4.38,4.62,,f,1,1,0,0,0.97
732733761975181430,https://www.airbnb.com/rooms/732733761975181430,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · *4.71 · 1 bedroom · 1 bed · 1 bath,"Lots of foot traffic in friendly neighborhood with easy access to Sun. Farmer's market, great local eateries/cafes/ and market all within 5 min walk.  Public pool 5 min away as well.",3417580,https://www.airbnb.com/users/show/3417580,Drew,2012-08-29,"Oakland, CA","Physical therapist, follows Premier League Football",within an hour,90%,98%,f,https://a0.muscache.com/im/pictures/user/46bf00eb-85fc-4f35-a5fe-63a43aaece20.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/46bf00eb-85fc-4f35-a5fe-63a43aaece20.jpg?aki_policy=profile_x_medium,Shafter,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Shafter,,37.83711,-122.26005,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$120.00,1,365,1,1,365,365,1.0,365.0,,t,4,4,4,4,2023-12-20,31,23,0,2022-10-21,2023-10-29,4.71,4.71,4.65,4.87,4.9,4.9,4.65,,t,1,1,0,0,2.18
734190451586957808,https://www.airbnb.com/rooms/734190451586957808,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · *4.74 · 1 bedroom · 1 bed · 1 bath,,68929857,https://www.airbnb.com/users/show/68929857,Mehdi,2016-04-25,"Oakland, CA","To live is to travel
✈️",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/eb5ab4fd-cfef-4a28-a43b-f5a4370acd58.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eb5ab4fd-cfef-4a28-a43b-f5a4370acd58.jpg?aki_policy=profile_x_medium,Oakland Ave - Harrison St,4,4,"['email', 'phone']",t,t,,South Kennedy Tract,,37.77158,-122.22591,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$80.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,364,2023-12-20,27,24,0,2022-10-17,2023-10-08,4.74,4.59,4.59,4.74,4.74,4.04,4.58,,t,3,3,0,0,1.88
734318060934402592,https://www.airbnb.com/rooms/734318060934402592,20231220185646,2023-12-20,city scrape,Home in Oakland · *4.33 · 2 bedrooms · 2 beds · 1.5 baths,Near Redwood Regional Park and the Montclair neighborhood in Oakland.,70683771,https://www.airbnb.com/users/show/70683771,Xin,2016-05-06,"Berkeley, CA",,within a few hours,100%,94%,f,https://a0.muscache.com/im/pictures/user/da43fae2-b4b9-4a35-8085-e2425e264b15.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/da43fae2-b4b9-4a35-8085-e2425e264b15.jpg?aki_policy=profile_x_medium,South Berkeley,6,6,"['email', 'phone']",t,t,"Oakland, California, United States",Shepherd Canyon,,37.83422,-122.18753,Entire home,Entire home/apt,4,,1.5 baths,,2,[],$325.00,2,5,2,3,5,5,2.0,5.0,,t,18,46,74,349,2023-12-20,18,12,0,2022-10-23,2023-11-12,4.33,4.56,4.17,4.72,4.78,4.78,4.22,,f,2,2,0,0,1.27
734338441844805515,https://www.airbnb.com/rooms/734338441844805515,20231220185646,2023-12-20,city scrape,Rental unit in Oakland · 1 bedroom · 1 bed · 1 private bath,Vibrant neighborhood that offers most of your needs within walking distance.,39388543,https://www.airbnb.com/users/show/39388543,Adrienne,2015-07-23,"Oakland, CA",,N/A,N/A,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Dimond District,1,1,"['email', 'phone']",f,t,"Oakland, California, United States",Laurel,,37.79333,-122.20045,Private room in rental unit,Private room,1,,1 private bath,,1,[],$50.00,10,120,10,10,120,120,10.0,120.0,,t,28,58,88,363,2023-12-20,1,1,0,2023-08-01,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.21
734973425765636108,https://www.airbnb.com/rooms/734973425765636108,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · Studio · 1 bed · 1 bath,,446433232,https://www.airbnb.com/users/show/446433232,Keith,2022-02-23,,,within a few hours,100%,67%,f,https://a0.muscache.com/im/pictures/user/2140d97f-1749-48e2-bf42-6e5f3abe0489.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2140d97f-1749-48e2-bf42-6e5f3abe0489.jpg?aki_policy=profile_x_medium,Frick,1,1,"['email', 'phone']",t,f,,Frick,,37.77379,-122.18899,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$93.00,2,30,2,2,30,30,2.0,30.0,,t,24,54,84,359,2023-12-20,0,0,0,,,,,,,,,,,f,1,1,0,0,
735592628145545135,https://www.airbnb.com/rooms/735592628145545135,20231220185646,2023-12-21,previous scrape,Rental unit in Oakland · 2 bedrooms · 1 bed · 1 bath,,15496451,https://www.airbnb.com/users/show/15496451,Lizette,2014-05-13,"Oakland, CA",,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/15496451/profile_pic/1434053835/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15496451/profile_pic/1434053835/original.jpg?aki_policy=profile_x_medium,Adams Point,1,2,"['email', 'phone', 'work_email']",t,t,,Adams Point,,37.81162,-122.2518,Entire rental unit,Entire home/apt,4,,1 bath,,1,[],,1,8,1,1,1125,1125,1.0,1125.0,,,0,0,0,0,2023-12-21,2,1,0,2022-11-28,2022-12-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.15
735632915319571115,https://www.airbnb.com/rooms/735632915319571115,20231220185646,2023-12-21,previous scrape,Home in Oakland · *5.0 · 3 bedrooms · 3 beds · 2.5 baths,"The neighborhood is very quiet and secluded. Nearby you will find both Joaquin Miller Park and Redwood Regional Park with many miles of hiking trails. The area is so secluded that you might see wildlife such as deer, wild turkeys, foxes, and other animals from time to time.<br /><br />While the freeways are quite far away, when sitting outside it is possible to hear freeway noise and other noises while overlooking Oakland. Generally you won't be able to hear these noises from inside the house.",416188365,https://www.airbnb.com/users/show/416188365,Andrew,2021-07-31,"Oakland, CA",,within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/999c7d83-d835-4228-b4c2-e20cbe9bafa6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/999c7d83-d835-4228-b4c2-e20cbe9bafa6.jpg?aki_policy=profile_x_medium,Desert Park Estates,4,5,"['email', 'phone']",t,f,"Oakland, California, United States",Crestmont,,37.80161,-122.18086,Entire home,Entire home/apt,6,,2.5 baths,,3,[],$300.00,4,30,7,7,30,30,7.0,30.0,,t,2,2,2,2,2023-12-21,4,3,1,2022-11-27,2023-11-27,5.0,5.0,5.0,4.75,5.0,5.0,4.75,,f,1,1,0,0,0.31
